epoch,phase,cycle_slip
65231,23630866.906894784,0
65232,23631463.147051107,0
65233,23632059.464275226,0
65234,23632655.85436281,0
65235,23633252.32114944,0
65236,23633848.860699363,0
65237,23634445.473602608,0
65238,23635042.163056023,0
65239,23635638.92886917,0
65240,23636235.768641472,0
65241,23636832.680659965,0
65242,23637429.66888308,0
65243,23638026.72916269,0
65244,23638623.867436558,0
65245,23639221.07477072,0
65246,23639818.35876838,0
65247,23640415.714956988,0
65248,23641013.146709777,0
65249,23641610.65255052,0
65250,23642208.23057543,0
65251,23642805.879961476,0
65252,23643403.608840197,0
65253,23644001.40794495,0
65254,23644599.28037813,0
65255,23645197.226294994,0
65256,23645795.244081583,0
65257,23646393.338078596,0
65258,23646991.500695854,0
65259,23647589.735856015,0
65260,23648188.048915576,0
65261,23648786.43310314,0
65262,23649384.886572085,0
65263,23649983.416243948,0
65264,23650582.01880898,0
65265,23651180.69055016,0
65266,23651779.436752923,0
65267,23652378.255923912,0
65268,23652977.14421055,0
65269,23653576.107947122,0
65270,23654175.141490106,0
65271,23654774.248653285,0
65272,23655373.427494325,0
65273,23655972.678450324,0
65274,23656571.999551147,0
65275,23657171.39215836,0
65276,23657770.85896149,0
65277,23658370.394896198,0
65278,23658970.000251353,0
65279,23659569.682258558,0
65280,23660169.431948315,0
65281,23660769.2534684,0
65282,23661369.147384338,0
65283,23661969.10967681,0
65284,23662569.14537682,0
65285,23663169.25119571,0
65286,23663769.426169977,0
65287,23664369.673418127,0
65288,23664969.991121,0
65289,23665570.378858697,0
65290,23666170.83768743,0
65291,23666771.364507917,0
65292,23667371.9639371,0
65293,23667972.632536814,0
65294,23668573.374811634,0
65295,23669174.180810027,0
65296,23669775.06311726,0
65297,23670376.011449713,0
65298,23670977.029072016,0
65299,23671578.11735702,0
65300,23672179.27689954,0
65301,23672780.504570782,0
65302,23673381.80251656,0
65303,23673983.166635096,0
65304,23674584.604666714,0
65305,23675186.109226163,0
65306,23675787.685772955,0
65307,23676389.328365214,0
65308,23676991.039893158,0
65309,23677592.82317146,0
65310,23678194.671488192,0
65311,23678796.59073723,0
65312,23679398.57869241,0
65313,23680000.63549423,0
65314,23680602.75926203,0
65315,23681204.953757104,0
65316,23681807.213362347,0
65317,23682409.542470917,0
65318,23683011.94291171,0
65319,23683614.406972047,0
65320,23684216.941863418,0
65321,23684819.543960895,0
65322,23685422.215054836,0
65323,23686024.950230926,0
65324,23686627.75630733,0
65325,23687230.62786339,0
65326,23687833.568566192,0
65327,23688436.576144323,0
65328,23689039.652976643,0
65329,23689642.795569304,0
65330,23690246.00474959,0
65331,23690849.280466903,0
65332,23691452.624503553,0
65333,23692056.03533364,0
65334,23692659.514161788,0
65335,23693263.056800812,0
65336,23693866.66928887,0
65337,23694470.346296094,0
65338,23695074.092656363,0
65339,23695677.90215795,0
65340,23696281.78250969,0
65341,23696885.725321982,0
65342,23697489.734154336,0
65343,23698093.81078445,0
65344,23698697.953046925,0
65345,23699302.15982485,0
65346,23699906.436147887,0
65347,23700510.774775863,0
65348,23701115.17982174,0
65349,23701719.652524654,0
65350,23702324.187847964,0
65351,23702928.792127743,0
65352,23703533.45974845,0
65353,23704138.192040358,0
65354,23704742.992202204,0
65355,23705347.855695743,0
65356,23705952.783521693,0
65357,23706557.7782631,0
65358,23707162.835218616,0
65359,23707767.96073432,0
65360,23708373.147260025,0
65361,23708978.402026728,0
65362,23709583.720388964,0
65363,23710189.102380414,0
65364,23710794.550397445,0
65365,23711400.0592315,0
65366,23712005.635912027,0
65367,23712611.27306574,0
65368,23713216.97851608,0
65369,23713822.74660986,0
65370,23714428.58033711,0
65371,23715034.47449513,0
65372,23715640.434991453,0
65373,23716246.456462905,0
65374,23716852.543971546,0
65375,23717458.693971835,0
65376,23718064.90780456,0
65377,23718671.185267404,0
65378,23719277.52629622,0
65379,23719883.93291234,0
65380,23720490.397931244,0
65381,23721096.926836453,0
65382,23721703.52086252,0
65383,23722310.17851773,0
65384,23722916.895749304,0
65385,23723523.679642614,0
65386,23724130.523561366,0
65387,23724737.42930559,0
65388,23725344.398322213,0
65389,23725951.4299344,0
65390,23726558.525331877,0
65391,23727165.68207467,0
65392,23727772.901704453,0
65393,23728380.181529112,0
65394,23728987.52364949,0
65395,23729594.93014604,0
65396,23730202.39621955,0
65397,23730809.923118602,0
65398,23731417.513825025,0
65399,23732025.166284844,0
65400,23732632.87917842,0
65401,23733240.65256629,0
65402,23733848.489820525,0
65403,23734456.386327926,0
65404,23735064.34563282,0
65405,23735672.363960754,0
65406,23736280.445104387,0
65407,23736888.58979099,0
65408,23737496.78984385,0
65409,23738105.054760277,0
65410,23738713.377615187,0
65411,23739321.761268236,0
65412,23739930.20667554,0
65413,23740538.712719485,0
65414,23741147.281806145,0
65415,23741755.905886564,0
65416,23742364.59298375,0
65417,23742973.340315476,0
65418,23743582.14703361,0
65419,23744191.014272023,0
65420,23744799.939660586,0
65421,23745408.925600372,0
65422,23746017.972175404,0
65423,23746627.07757966,0
65424,23747236.244156986,0
65425,23747845.466008972,0
65426,23748454.75492822,0
65427,23749064.09857299,0
65428,23749673.500069737,0
65429,23750282.961877875,0
65430,23750892.486075588,0
65431,23751502.065808684,0
65432,23752111.703799125,0
65433,23752721.40143367,0
65434,23753331.15895519,0
65435,23753940.972958896,0
65436,23754550.84876775,0
65437,23755160.779858205,0
65438,23755770.769683603,0
65439,23756380.820621554,0
65440,23756990.928046,0
65441,23757601.09667664,0
65442,23758211.320454065,0
65443,23758821.59959172,0
65444,23759431.94047376,0
65445,23760042.337638453,0
65446,23760652.795626696,0
65447,23761263.305154033,0
65448,23761873.878233865,0
65449,23762484.50736847,0
65450,23763095.191311788,0
65451,23763705.935011216,0
65452,23764316.736452054,0
65453,23764927.591902457,0
65454,23765538.508373447,0
65455,23766149.47795101,0
65456,23766760.506619565,0
65457,23767371.59465185,0
65458,23767982.735209387,0
65459,23768593.93543745,0
65460,23769205.189786326,0
65461,23769816.503493857,0
65462,23770427.8702632,0
65463,23771039.2983052,0
65464,23771650.779206228,0
65465,23772262.31538864,0
65466,23772873.907855675,0
65467,23773485.559292253,0
65468,23774097.264884178,0
65469,23774709.026328802,0
65470,23775320.845357347,0
65471,23775932.718674436,0
65472,23776544.646681093,0
65473,23777156.63209293,0
65474,23777768.667621914,0
65475,23778380.76533537,0
65476,23778992.915811438,0
65477,23779605.12275618,0
65478,23780217.382491313,0
65479,23780829.69932334,0
65480,23781442.069224626,0
65481,23782054.494868416,0
65482,23782666.976995237,0
65483,23783279.511577215,0
65484,23783892.101921882,0
65485,23784504.74497859,0
65486,23785117.445986956,0
65487,23785730.197725933,0
65488,23786343.00833138,0
65489,23786955.868415758,0
65490,23787568.784468763,0
65491,23788181.756059557,0
65492,23788794.77939183,0
65493,23789407.858346332,0
65494,23790020.98934192,0
65495,23790634.17611054,0
65496,23791247.41473856,0
65497,23791860.708679054,0
65498,23792474.05545691,0
65499,23793087.45262982,0
65500,23793700.907812104,0
65501,23794314.4157731,0
65502,23794927.97421704,0
65503,23795541.588777643,0
65504,23796155.25115241,0
65505,23796768.970998928,0
65506,23797382.74272554,0
65507,23797996.56596167,0
65508,23798610.44217474,0
65509,23799224.37509068,0
65510,23799838.356059514,0
65511,23800452.389934987,0
65512,23801066.476205494,0
65513,23801680.61533658,0
65514,23802294.807038207,0
65515,23802909.051159237,0
65516,23803523.34432674,0
65517,23804137.692383442,0
65518,23804752.090996593,0
65519,23805366.541160442,0
65520,23805981.04413362,0
65521,23806595.59909006,0
65522,23807210.20421471,0
65523,23807824.86161255,0
65524,23808439.57072941,0
65525,23809054.33084482,0
65526,23809669.143211238,0
65527,23810284.00329626,0
65528,23810898.91489285,0
65529,23811513.880531464,0
65530,23812128.893881336,0
65531,23812743.95903917,0
65532,23813359.076586116,0
65533,23813974.24420493,0
65534,23814589.45953366,0
65535,23815204.728239816,0
65536,23815820.04652035,0
65537,23816435.413526475,0
65538,23817050.83164318,0
65539,23817666.300376996,0
65540,23818281.821786676,0
65541,23818897.388711758,0
65542,23819513.00706995,0
65543,23820128.6763172,0
65544,23820744.395289045,0
65545,23821360.160421006,0
65546,23821975.976819996,0
65547,23822591.84674824,0
65548,23823207.761709925,0
65549,23823823.725322932,0
65550,23824439.740349803,0
65551,23825055.803288173,0
65552,23825671.91745982,0
65553,23826288.079315934,0
65554,23826904.289296404,0
65555,23827520.54790531,0
65556,23828136.855923437,0
65557,23828753.211221628,0
65558,23829369.61646562,0
65559,23829986.070307627,0
65560,23830602.57177906,0
65561,23831219.122089494,0
65562,23831835.718700558,0
65563,23832452.36754139,0
65564,23833069.059959758,0
65565,23833685.80124196,0
65566,23834302.59281635,0
65567,23834919.431277722,0
65568,23835536.31916971,0
65569,23836153.249935597,0
65570,23836770.23143709,0
65571,23837387.25979829,0
65572,23838004.33357704,0
65573,23838621.457881797,0
65574,23839238.627815314,0
65575,23839855.8453704,0
65576,23840473.109947823,0
65577,23841090.421561338,0
65578,23841707.777904276,0
65579,23842325.184075296,0
65580,23842942.63439281,0
65581,23843560.13235474,0
65582,23844177.679692395,0
65583,23844795.267249275,0
65584,23845412.90603301,0
65585,23846030.590540223,0
65586,23846648.31968447,0
65587,23847266.09651463,0
65588,23847883.917132717,0
65589,23848501.78468927,0
65590,23849119.69958315,0
65591,23849737.660313427,0
65592,23850355.665390808,0
65593,23850973.717213407,0
65594,23851591.81169791,0
65595,23852209.954539236,0
65596,23852828.142398667,0
65597,23853446.37413735,0
65598,23854064.653076544,0
65599,23854682.9756026,0
65600,23855301.34434542,0
65601,23855919.75706807,0
65602,23856538.212709032,0
65603,23857156.71859712,0
65604,23857775.26220973,0
65605,23858393.854699392,0
65606,23859012.49257384,0
65607,23859631.173786923,0
65608,23860249.898411945,0
65609,23860868.667632952,0
65610,23861487.481767334,0
65611,23862106.34016163,0
65612,23862725.240299433,0
65613,23863344.18608619,0
65614,23863963.175948795,0
65615,23864582.211524,0
65616,23865201.287658468,0
65617,23865820.408547908,0
65618,23866439.573781233,0
65619,23867058.780633293,0
65620,23867678.031015262,0
65621,23868297.326703705,0
65622,23868916.66165012,0
65623,23869536.04293902,0
65624,23870155.467965495,0
65625,23870774.931158848,0
65626,23871394.44195449,0
65627,23872013.9957104,0
65628,23872633.589884277,0
65629,23873253.227751933,0
65630,23873872.905301865,0
65631,23874492.628793452,0
65632,23875112.395051874,0
65633,23875732.200537227,0
65634,23876352.051485043,0
65635,23876971.94226927,0
65636,23877591.874148168,0
65637,23878211.850936946,0
65638,23878831.868460692,0
65639,23879451.92695867,0
65640,23880072.0277009,0
65641,23880692.16759915,0
65642,23881312.35526038,0
65643,23881932.580933094,0
65644,23882552.845993556,0
65645,23883173.15239454,0
65646,23883793.500765912,0
65647,23884413.890772615,0
65648,23885034.322935704,0
65649,23885654.795141943,0
65650,23886275.30618621,0
65651,23886895.86033503,0
65652,23887516.455807965,0
65653,23888137.089232773,0
65654,23888757.764737263,0
65655,23889378.481713638,0
65656,23889999.23760196,0
65657,23890620.03349433,0
65658,23891240.86809288,0
65659,23891861.744663242,0
65660,23892482.66154366,0
65661,23893103.618234187,0
65662,23893724.61528196,0
65663,23894345.651031867,0
65664,23894966.726687346,0
65665,23895587.841895804,0
65666,23896208.996077817,0
65667,23896830.19070801,0
65668,23897451.427145243,0
65669,23898072.698197506,0
65670,23898694.009465035,0
65671,23899315.358967103,0
65672,23899936.749491304,0
65673,23900558.179361124,0
65674,23901179.648507904,0
65675,23901801.153861307,0
65676,23902422.698986527,0
65677,23903044.28359025,0
65678,23903665.9037045,0
65679,23904287.566679545,0
65680,23904909.26380532,0
65681,23905531.00249566,0
65682,23906152.7783057,0
65683,23906774.58909121,0
65684,23907396.441342026,0
65685,23908018.331370875,0
65686,23908640.257346798,0
65687,23909262.222153973,0
65688,23909884.224436946,0
65689,23910506.26295625,0
65690,23911128.34333034,0
65691,23911750.456109356,0
65692,23912372.606981754,0
65693,23912994.799691267,0
65694,23913617.025639564,0
65695,23914239.287399616,0
65696,23914861.590335008,0
65697,23915483.927329127,0
65698,23916106.300878104,0
65699,23916728.711456407,0
65700,23917351.159243785,0
65701,23917973.64367794,0
65702,23918596.163249545,0
65703,23919218.72209998,0
65704,23919841.31477375,0
65705,23920463.943527244,0
65706,23921086.610972986,0
65707,23921709.310534865,0
65708,23922332.049946696,0
65709,23922954.822120864,0
65710,23923577.63180193,0
65711,23924200.47559411,0
65712,23924823.354624636,0
65713,23925446.2730383,0
65714,23926069.222882777,0
65715,23926692.21033216,0
65716,23927315.233172648,0
65717,23927938.289800245,0
65718,23928561.38286407,0
65719,23929184.510573078,0
65720,23929807.67131636,0
65721,23930430.87033646,0
65722,23931054.10148279,0
65723,23931677.367762968,0
65724,23932300.668157373,0
65725,23932924.00444807,0
65726,23933547.376301374,0
65727,23934170.780941386,0
65728,23934794.220300715,0
65729,23935417.694558594,0
65730,23936041.20135188,0
65731,23936664.742152113,0
65732,23937288.317426223,0
65733,23937911.92534227,0
65734,23938535.567999173,0
65735,23939159.245717328,0
65736,23939782.954323847,0
65737,23940406.697771646,0
65738,23941030.475540195,0
65739,23941654.28426802,0
65740,23942278.1278246,0
65741,23942902.0031721,0
65742,23943525.913720086,0
65743,23944149.85649223,0
65744,23944773.832093105,0
65745,23945397.841541585,0
65746,23946021.88082258,0
65747,23946645.95707116,0
65748,23947270.059838276,0
65749,23947894.201293718,0
65750,23948518.372705147,0
65751,23949142.576084323,0
65752,23949766.81221776,0
65753,23950391.07878141,0
65754,23951015.380172994,0
65755,23951639.710127242,0
65756,23952264.073995348,0
65757,23952888.472256623,0
65758,23953512.897665985,0
65759,23954137.357373673,0
65760,23954761.847397,0
65761,23955386.369564272,0
65762,23956010.920151982,0
65763,23956635.50714089,0
65764,23957260.122593783,0
65765,23957884.770485774,0
65766,23958509.44668718,0
65767,23959134.15759746,0
65768,23959758.894984912,0
65769,23960383.6663075,0
65770,23961008.4664444,0
65771,23961633.298816185,0
65772,23962258.162303124,0
65773,23962883.05650435,0
65774,23963507.978365842,0
65775,23964132.930511877,0
65776,23964757.913334735,0
65777,23965382.929868784,0
65778,23966007.972301897,0
65779,23966633.046129085,0
65780,23967258.151267126,0
65781,23967883.28335224,0
65782,23968508.446158987,0
65783,23969133.63917824,0
65784,23969758.862561073,0
65785,23970384.112813685,0
65786,23971009.391213853,0
65787,23971634.70261631,0
65788,23972260.042373307,0
65789,23972885.41182191,0
65790,23973510.80700836,0
65791,23974136.2345989,0
65792,23974761.68938863,0
65793,23975387.174243353,0
65794,23976012.684636932,0
65795,23976638.22677352,0
65796,23977263.797591813,0
65797,23977889.394804772,0
65798,23978515.020661607,0
65799,23979140.674132235,0
65800,23979766.357113313,0
65801,23980392.06742153,0
65802,23981017.80693116,0
65803,23981643.5730238,0
65804,23982269.36608969,0
65805,23982895.19039423,0
65806,23983521.039410997,0
65807,23984146.914438777,0
65808,23984772.819515564,0
65809,23985398.751625158,0
65810,23986024.711808495,0
65811,23986650.696590826,0
65812,23987276.71025202,0
65813,23987902.75234905,0
65814,23988528.819521423,0
65815,23989154.911363516,0
65816,23989781.03509046,0
65817,23990407.18076559,0
65818,23991033.35601286,0
65819,23991659.557205368,0
65820,23992285.78445318,0
65821,23992912.037969325,0
65822,23993538.31753562,0
65823,23994164.62521338,0
65824,23994790.955302753,0
65825,23995417.314600766,0
65826,23996043.700056262,0
65827,23996670.10962591,0
65828,23997296.543552082,0
65829,23997923.004374612,0
65830,23998549.492156137,0
65831,23999176.00349651,0
65832,23999802.543597948,0
65833,24000429.106195163,0
65834,24001055.694651682,0
65835,24001682.309069507,0
65836,24002308.94801743,0
65837,24002935.610940848,0
65838,24003562.2989268,0
65839,24004189.011697058,0
65840,24004815.750015356,0
65841,24005442.513171505,0
65842,24006069.30103314,0
65843,24006696.11032143,0
65844,24007322.946560264,0
65845,24007949.807947583,0
65846,24008576.690310664,0
65847,24009203.601291858,0
